,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
53561,0,70,176.0,74.0,6.0,93.0,39.4
63979,0,26,164.0,61.0,18.0,102.0,40.2
45519,1,45,180.0,81.0,16.0,102.0,40.2
37353,1,44,192.0,94.0,3.0,90.0,39.0
52462,1,29,163.0,68.0,8.0,86.0,39.0
448,0,25,159.0,57.0,15.0,89.0,39.9
22268,1,42,187.0,80.0,16.0,97.0,40.5
52035,0,51,161.0,61.0,18.0,101.0,40.4
14587,1,70,190.0,95.0,17.0,94.0,40.4
53787,1,65,186.0,91.0,1.0,75.0,38.1
56618,1,57,193.0,96.0,4.0,81.0,38.8
72787,1,32,188.0,88.0,11.0,93.0,40.2
37185,0,44,176.0,71.0,2.0,91.0,38.3
14418,0,44,155.0,65.0,26.0,102.0,40.6
41733,1,34,176.0,76.0,29.0,107.0,40.9
66351,1,34,187.0,89.0,25.0,111.0,40.7
30575,1,41,167.0,71.0,10.0,89.0,39.5
36809,1,49,181.0,87.0,26.0,109.0,40.8
63998,0,48,174.0,71.0,19.0,93.0,40.7
12741,1,35,182.0,87.0,16.0,97.0,40.2
18038,0,40,161.0,60.0,9.0,101.0,39.6
65856,1,27,189.0,94.0,22.0,98.0,40.5
23266,0,28,170.0,71.0,6.0,84.0,39.2
65359,0,31,158.0,59.0,10.0,85.0,39.8
26248,1,40,197.0,98.0,6.0,87.0,39.2
64260,0,33,167.0,63.0,11.0,90.0,39.8
51959,0,25,169.0,64.0,2.0,86.0,38.9
73582,1,47,184.0,87.0,13.0,99.0,40.1
32235,1,74,188.0,93.0,22.0,107.0,40.7
10558,0,51,168.0,63.0,22.0,100.0,40.6
19923,1,36,170.0,76.0,21.0,101.0,40.6
10511,1,46,175.0,78.0,6.0,87.0,39.0
12621,0,36,156.0,55.0,24.0,102.0,40.7
32036,1,44,183.0,83.0,27.0,110.0,40.9
67224,0,40,158.0,56.0,24.0,105.0,40.6
40743,1,48,187.0,84.0,11.0,92.0,40.0
45483,1,37,193.0,86.0,13.0,95.0,40.1
72710,0,23,167.0,58.0,26.0,107.0,40.7
16319,0,47,159.0,59.0,13.0,92.0,40.5
11413,1,48,154.0,54.0,11.0,93.0,40.1
14024,1,26,179.0,78.0,22.0,102.0,40.7
25582,1,28,194.0,96.0,17.0,96.0,40.6
19215,1,21,188.0,89.0,22.0,101.0,40.8
37279,0,44,178.0,73.0,22.0,100.0,40.6
61704,1,55,201.0,98.0,20.0,98.0,40.9
50700,0,41,166.0,65.0,22.0,102.0,40.6
48985,1,56,183.0,85.0,6.0,88.0,39.3
55593,1,26,191.0,94.0,3.0,76.0,38.9
37284,0,22,170.0,64.0,24.0,96.0,40.7
73051,1,43,187.0,88.0,10.0,92.0,39.7
18631,0,21,155.0,59.0,24.0,103.0,41.0
10101,1,41,173.0,79.0,27.0,113.0,40.8
11913,1,25,191.0,87.0,18.0,86.0,40.5
22741,1,48,186.0,83.0,8.0,83.0,39.6
1135,1,38,190.0,99.0,27.0,105.0,40.3
59491,0,35,169.0,71.0,15.0,97.0,40.1
60256,0,72,160.0,62.0,19.0,116.0,40.6
36281,1,44,184.0,91.0,25.0,103.0,41.0
35607,1,28,197.0,98.0,1.0,85.0,37.7
57348,0,20,172.0,68.0,16.0,95.0,40.1
24717,1,44,170.0,77.0,1.0,77.0,37.9
22875,1,45,193.0,100.0,7.0,88.0,39.4
37482,1,29,195.0,100.0,19.0,98.0,40.5
66104,0,38,144.0,48.0,17.0,96.0,40.7
66772,1,71,205.0,109.0,3.0,82.0,38.5
13846,1,40,193.0,93.0,22.0,99.0,40.5
43558,1,32,192.0,99.0,6.0,97.0,39.4
25868,1,48,183.0,84.0,1.0,84.0,37.9
45183,1,54,188.0,90.0,6.0,88.0,39.4
73725,0,70,170.0,67.0,24.0,111.0,40.9
9909,1,38,182.0,81.0,5.0,88.0,39.0
41556,1,36,182.0,84.0,29.0,110.0,41.0
19084,1,61,182.0,88.0,26.0,108.0,40.9
9934,0,25,159.0,59.0,29.0,107.0,40.7
56168,0,42,161.0,60.0,14.0,97.0,40.3
66548,0,46,159.0,59.0,11.0,96.0,39.7
24552,0,27,180.0,73.0,22.0,104.0,40.6
16679,0,54,181.0,74.0,2.0,76.0,37.9
7482,1,31,166.0,68.0,25.0,104.0,40.8
11752,0,62,168.0,58.0,23.0,102.0,40.5
189,1,28,188.0,91.0,15.0,102.0,40.1
74778,1,65,193.0,97.0,7.0,89.0,39.6
48544,1,35,197.0,104.0,14.0,98.0,40.3
62002,1,54,194.0,94.0,5.0,86.0,39.1
14066,1,28,174.0,76.0,23.0,104.0,40.6
67408,1,34,192.0,100.0,20.0,104.0,40.0
24908,1,51,198.0,102.0,21.0,105.0,40.4
27678,1,70,183.0,81.0,4.0,92.0,38.9
69647,0,44,165.0,60.0,18.0,98.0,40.6
41019,0,56,178.0,74.0,27.0,109.0,40.9
6306,1,44,197.0,104.0,19.0,107.0,40.4
34716,1,50,176.0,78.0,11.0,92.0,39.9
51901,0,52,164.0,63.0,8.0,84.0,39.5
53711,0,74,169.0,74.0,16.0,103.0,40.1
38215,0,48,146.0,49.0,17.0,95.0,40.0
6028,0,73,180.0,80.0,11.0,90.0,40.1
2458,1,45,192.0,92.0,6.0,81.0,39.4
74148,1,51,191.0,95.0,27.0,105.0,41.1
24044,0,27,165.0,65.0,12.0,95.0,39.9
48435,0,43,172.0,72.0,14.0,90.0,40.2
72840,1,56,194.0,102.0,24.0,110.0,40.6
63973,0,26,158.0,59.0,21.0,98.0,40.6
62360,0,26,166.0,64.0,12.0,91.0,40.1
38155,0,41,158.0,61.0,19.0,99.0,40.6
21601,1,40,174.0,77.0,23.0,112.0,40.6
71517,1,45,177.0,79.0,14.0,94.0,39.9
62124,0,26,150.0,49.0,24.0,97.0,40.7
2415,1,29,176.0,77.0,7.0,84.0,39.5
42231,0,43,173.0,61.0,16.0,96.0,40.3
74509,0,47,163.0,64.0,24.0,108.0,40.9
20278,0,32,157.0,58.0,5.0,90.0,39.1
8861,0,42,173.0,65.0,12.0,94.0,39.9
34501,0,32,175.0,68.0,8.0,91.0,39.6
33327,0,52,166.0,61.0,30.0,107.0,40.9
68454,0,60,174.0,66.0,2.0,84.0,38.2
57098,1,46,179.0,82.0,7.0,90.0,39.4
44830,0,50,161.0,59.0,24.0,106.0,40.8
36410,1,43,187.0,86.0,7.0,86.0,39.6
19856,0,45,164.0,61.0,23.0,100.0,40.7
42974,0,52,160.0,63.0,27.0,106.0,40.8
53832,1,36,189.0,92.0,29.0,113.0,40.9
49871,0,35,158.0,60.0,24.0,107.0,40.7
4536,0,64,163.0,61.0,27.0,106.0,40.7
41811,1,27,170.0,68.0,15.0,97.0,40.3
18656,0,48,161.0,65.0,11.0,94.0,39.7
51298,1,31,174.0,75.0,30.0,112.0,41.1
50333,0,31,167.0,65.0,27.0,101.0,40.7
46487,1,50,180.0,81.0,29.0,116.0,41.2
39004,0,32,173.0,66.0,28.0,114.0,41.2
14656,1,50,191.0,96.0,4.0,91.0,39.1
62277,1,21,182.0,83.0,10.0,84.0,39.8
58537,1,27,178.0,78.0,30.0,111.0,40.7
34311,1,34,186.0,92.0,2.0,85.0,38.1
67157,0,40,161.0,59.0,3.0,83.0,38.8
610,1,35,183.0,84.0,27.0,109.0,40.7
7946,0,25,161.0,61.0,17.0,95.0,40.4
38491,0,53,171.0,66.0,9.0,85.0,39.8
6518,0,35,181.0,78.0,24.0,107.0,40.7
4553,0,26,180.0,77.0,24.0,104.0,40.7
38119,1,40,191.0,95.0,14.0,93.0,40.2
58145,1,21,195.0,91.0,24.0,101.0,40.8
14986,1,39,191.0,93.0,2.0,82.0,37.8
33411,1,21,172.0,70.0,12.0,89.0,39.9
17848,1,43,180.0,82.0,20.0,100.0,40.3
68628,1,51,179.0,81.0,19.0,98.0,40.7
3205,0,42,174.0,64.0,12.0,93.0,40.2
51000,0,32,164.0,60.0,15.0,88.0,40.1
38157,1,58,194.0,88.0,3.0,76.0,38.3
20703,1,46,190.0,95.0,4.0,86.0,38.5
40626,0,70,162.0,69.0,14.0,87.0,39.9
31248,1,45,196.0,102.0,21.0,105.0,40.5
25059,1,42,184.0,88.0,11.0,93.0,39.8
38101,0,23,166.0,59.0,5.0,80.0,39.3
46321,0,40,159.0,62.0,20.0,103.0,40.6
8294,0,52,167.0,62.0,21.0,100.0,40.2
59147,0,23,164.0,59.0,6.0,81.0,39.2
58658,0,32,162.0,62.0,16.0,92.0,40.0
24533,1,72,196.0,101.0,11.0,87.0,40.1
45900,0,64,151.0,51.0,8.0,83.0,39.5
2321,0,63,169.0,62.0,7.0,83.0,39.7
39313,0,54,174.0,71.0,19.0,101.0,40.3
68905,1,32,191.0,88.0,14.0,100.0,40.3
40332,1,40,181.0,83.0,30.0,118.0,40.7
5088,0,74,174.0,65.0,22.0,100.0,40.9
28478,1,22,174.0,78.0,28.0,107.0,40.9
24967,0,32,168.0,68.0,22.0,91.0,40.7
39038,1,73,177.0,77.0,26.0,104.0,40.9
29845,1,27,183.0,78.0,21.0,99.0,40.6
45311,1,31,179.0,79.0,10.0,94.0,39.4
35291,0,48,168.0,70.0,7.0,83.0,39.7
16110,0,54,159.0,61.0,22.0,99.0,40.6
10691,1,31,188.0,84.0,27.0,106.0,41.0
21179,0,37,174.0,74.0,25.0,106.0,40.7
46543,0,54,170.0,68.0,25.0,92.0,40.4
33645,1,32,201.0,99.0,19.0,95.0,40.5
59169,0,42,172.0,70.0,29.0,103.0,41.1
63591,0,24,160.0,61.0,1.0,82.0,37.8
29272,1,40,190.0,98.0,30.0,113.0,40.8
53095,0,64,155.0,54.0,9.0,95.0,39.8
29160,0,35,164.0,64.0,7.0,88.0,39.6
67883,1,21,180.0,77.0,19.0,106.0,40.3
41890,0,59,166.0,66.0,29.0,111.0,41.1
11659,0,42,169.0,72.0,4.0,82.0,38.7
8401,0,33,150.0,54.0,18.0,93.0,40.6
48865,1,26,184.0,83.0,25.0,104.0,40.6
63534,0,41,176.0,71.0,19.0,98.0,40.3
10559,1,52,177.0,76.0,20.0,111.0,40.5
16744,0,64,157.0,54.0,21.0,90.0,40.2
68690,0,34,159.0,54.0,7.0,82.0,39.4
49774,0,49,151.0,56.0,26.0,98.0,40.7
52062,0,30,163.0,63.0,10.0,89.0,39.8
21737,1,21,188.0,89.0,24.0,100.0,40.8
44023,1,22,182.0,85.0,22.0,100.0,40.6
47316,0,23,179.0,76.0,12.0,99.0,39.9
2199,0,45,166.0,68.0,19.0,100.0,40.5
33400,0,25,169.0,65.0,16.0,99.0,40.3
22789,1,52,185.0,91.0,4.0,89.0,38.5
21462,0,28,180.0,72.0,1.0,86.0,37.8
7087,1,41,172.0,80.0,9.0,94.0,39.5
54781,0,46,162.0,65.0,4.0,86.0,38.7
15221,1,23,191.0,91.0,5.0,88.0,39.1
36907,0,20,152.0,54.0,2.0,77.0,38.3
11697,1,34,192.0,89.0,23.0,103.0,40.8
46217,0,31,173.0,68.0,6.0,89.0,39.4
10505,1,54,184.0,91.0,6.0,88.0,39.6
12747,1,20,169.0,71.0,4.0,86.0,38.2
48702,0,26,176.0,69.0,13.0,91.0,39.8
7944,0,27,173.0,69.0,13.0,92.0,40.1
18540,0,26,165.0,61.0,16.0,98.0,40.2
67942,1,71,177.0,85.0,5.0,82.0,39.3
74206,1,24,169.0,80.0,18.0,99.0,40.1
44035,0,24,185.0,79.0,3.0,85.0,38.6
53826,1,47,187.0,91.0,26.0,104.0,40.9
37655,0,46,160.0,62.0,24.0,99.0,40.7
12935,0,30,163.0,59.0,25.0,101.0,40.9
56973,1,39,178.0,84.0,7.0,86.0,39.3
54714,1,49,176.0,83.0,27.0,106.0,40.7
1069,1,21,194.0,88.0,15.0,95.0,40.1
23140,0,22,160.0,58.0,21.0,103.0,40.0
17906,1,22,194.0,97.0,14.0,92.0,40.3
719,1,40,187.0,89.0,28.0,107.0,40.8
25221,0,32,170.0,65.0,26.0,101.0,40.8
36094,1,60,195.0,97.0,7.0,90.0,39.4
65484,0,31,172.0,68.0,9.0,89.0,39.7
48381,0,45,161.0,63.0,10.0,86.0,40.2
51334,0,49,165.0,62.0,21.0,103.0,40.8
68287,0,43,169.0,73.0,17.0,89.0,40.4
13102,1,24,185.0,84.0,14.0,93.0,39.8
30180,1,33,179.0,79.0,10.0,91.0,39.8
13740,0,77,171.0,73.0,16.0,90.0,40.4
73557,1,20,175.0,73.0,16.0,103.0,40.3
69513,1,21,199.0,94.0,14.0,98.0,40.2
12836,0,28,165.0,65.0,11.0,85.0,40.0
45951,1,40,183.0,91.0,25.0,114.0,40.5
36940,1,38,197.0,102.0,5.0,86.0,39.1
48776,1,26,174.0,77.0,15.0,94.0,40.2
21921,1,60,178.0,82.0,30.0,112.0,41.0
49600,0,64,163.0,66.0,17.0,97.0,40.3
36044,1,25,174.0,73.0,29.0,114.0,40.7
9546,1,20,172.0,75.0,7.0,84.0,39.3
32191,0,40,169.0,70.0,13.0,91.0,39.8
51902,1,34,183.0,82.0,18.0,102.0,40.4
52527,0,32,176.0,71.0,16.0,89.0,40.3
69830,0,55,150.0,49.0,2.0,73.0,38.2
43910,0,54,164.0,61.0,5.0,84.0,39.1
24916,1,66,179.0,84.0,25.0,107.0,40.8
54515,1,63,176.0,81.0,28.0,109.0,40.9
60115,0,72,153.0,58.0,24.0,105.0,40.7
25226,0,20,173.0,69.0,22.0,95.0,40.7
43786,1,44,183.0,86.0,7.0,87.0,39.3
18165,1,45,192.0,90.0,9.0,91.0,39.7
17499,0,32,174.0,69.0,21.0,106.0,40.3
66574,0,25,162.0,59.0,1.0,80.0,37.4
68257,0,54,153.0,56.0,24.0,106.0,41.0
9148,0,41,182.0,79.0,30.0,104.0,40.9
71323,0,31,173.0,73.0,3.0,84.0,38.6
31093,1,33,195.0,91.0,22.0,102.0,40.7
67478,1,68,184.0,92.0,30.0,106.0,40.8
53428,0,25,172.0,70.0,22.0,98.0,40.6
65925,0,25,170.0,64.0,25.0,99.0,41.0
15829,0,48,177.0,72.0,3.0,80.0,38.6
71253,0,32,169.0,64.0,13.0,99.0,40.2
22282,1,22,181.0,82.0,6.0,86.0,39.6
15611,0,28,165.0,68.0,1.0,69.0,37.7
56637,0,59,161.0,63.0,24.0,96.0,40.7
14965,0,23,160.0,56.0,1.0,87.0,37.6
64588,0,40,161.0,61.0,23.0,109.0,40.8
23508,0,30,171.0,62.0,28.0,111.0,40.7
58014,0,79,156.0,61.0,16.0,96.0,40.3
66787,0,40,161.0,61.0,15.0,91.0,40.6
38210,1,52,181.0,81.0,5.0,86.0,38.9
48970,1,34,180.0,81.0,8.0,79.0,39.5
34528,1,42,174.0,79.0,24.0,102.0,40.8
70705,0,21,178.0,74.0,5.0,80.0,39.3
35011,0,41,154.0,54.0,22.0,104.0,40.7
23233,1,46,194.0,95.0,25.0,102.0,40.6
48241,0,37,171.0,71.0,10.0,90.0,39.7
69234,1,35,181.0,86.0,19.0,95.0,40.7
47656,1,22,178.0,80.0,2.0,80.0,38.0
44042,1,53,186.0,96.0,4.0,80.0,38.5
61962,0,27,167.0,63.0,15.0,94.0,40.1
11630,0,60,174.0,76.0,30.0,113.0,41.0
70452,0,48,161.0,65.0,12.0,91.0,40.3
23440,1,63,193.0,99.0,18.0,101.0,40.4
56867,0,32,174.0,71.0,26.0,100.0,40.7
1159,1,43,182.0,87.0,2.0,82.0,38.1
11782,1,29,192.0,94.0,3.0,78.0,38.8
52614,1,21,184.0,79.0,5.0,87.0,39.1
25280,1,37,173.0,79.0,12.0,89.0,40.3
45063,0,31,165.0,67.0,24.0,104.0,40.7
6622,1,44,201.0,103.0,16.0,95.0,40.3
74969,0,53,156.0,53.0,12.0,93.0,39.9
40832,0,29,173.0,71.0,8.0,85.0,39.6
58616,0,44,156.0,59.0,12.0,93.0,40.1
18836,0,25,160.0,56.0,12.0,92.0,40.2
36806,1,21,176.0,79.0,7.0,89.0,39.1
37631,1,54,189.0,91.0,17.0,102.0,40.5
59804,1,79,170.0,76.0,7.0,95.0,39.4
73029,0,29,167.0,63.0,13.0,102.0,39.7
63479,0,40,161.0,64.0,25.0,109.0,41.0
18915,1,50,180.0,78.0,2.0,79.0,38.0
54941,1,61,184.0,88.0,9.0,96.0,39.9
53657,0,23,169.0,63.0,15.0,96.0,40.2
35800,1,65,175.0,81.0,26.0,99.0,40.4
57334,0,35,161.0,61.0,1.0,78.0,37.8
32580,1,69,189.0,99.0,24.0,112.0,40.7
56379,1,42,189.0,89.0,6.0,83.0,39.3
858,1,29,199.0,99.0,9.0,88.0,39.7
18,0,25,151.0,53.0,5.0,93.0,39.0
38241,0,32,169.0,61.0,17.0,100.0,40.5
19183,0,21,165.0,64.0,5.0,83.0,39.1
35003,0,22,169.0,62.0,13.0,100.0,40.3
30509,0,21,168.0,61.0,17.0,104.0,40.6
22100,1,33,170.0,72.0,23.0,103.0,40.8
2599,1,22,185.0,82.0,6.0,86.0,39.4
63290,0,40,164.0,62.0,12.0,93.0,40.0
31000,0,57,165.0,64.0,17.0,105.0,40.7
52320,0,27,150.0,52.0,18.0,96.0,40.8
46904,0,26,169.0,68.0,7.0,88.0,39.2
32040,1,59,175.0,80.0,5.0,94.0,39.1
21540,0,39,162.0,62.0,4.0,82.0,38.7
19298,1,48,196.0,102.0,15.0,88.0,40.3
7702,0,21,155.0,58.0,22.0,103.0,40.7
68716,1,20,174.0,72.0,4.0,81.0,39.1
37873,0,34,158.0,57.0,21.0,105.0,40.7
48063,0,21,161.0,61.0,8.0,92.0,39.9
68353,1,61,178.0,78.0,29.0,110.0,41.0
25439,1,42,179.0,82.0,14.0,95.0,40.0
39611,1,48,179.0,79.0,2.0,81.0,38.0
11406,0,35,166.0,69.0,6.0,92.0,39.2
70183,0,79,165.0,68.0,29.0,101.0,40.9
73451,0,56,163.0,61.0,9.0,91.0,39.5
24881,1,28,188.0,92.0,24.0,108.0,40.9
6444,1,21,184.0,79.0,13.0,90.0,40.5
68603,0,22,163.0,60.0,14.0,96.0,40.1
25346,0,65,174.0,68.0,27.0,105.0,41.2
54841,0,24,155.0,54.0,13.0,97.0,40.3
34245,1,24,177.0,73.0,27.0,108.0,40.5
57489,0,32,157.0,52.0,18.0,100.0,40.3
39383,0,51,156.0,52.0,18.0,103.0,40.6
43602,1,30,182.0,82.0,16.0,99.0,40.3
53176,0,40,159.0,59.0,20.0,94.0,40.4
973,1,60,171.0,72.0,17.0,97.0,40.6
52245,0,62,154.0,55.0,10.0,86.0,40.1
10621,0,47,160.0,57.0,13.0,98.0,40.1
7018,0,25,180.0,73.0,5.0,82.0,39.2
71262,0,74,165.0,63.0,22.0,102.0,40.5
44590,1,78,192.0,99.0,27.0,110.0,40.8
61811,0,46,173.0,69.0,23.0,105.0,40.7
71530,1,71,193.0,101.0,9.0,82.0,39.7
50900,0,31,154.0,59.0,3.0,82.0,38.7
40922,0,45,173.0,71.0,20.0,99.0,40.6
30929,0,26,160.0,59.0,18.0,104.0,40.5
56453,1,64,160.0,66.0,18.0,107.0,40.3
22854,1,21,184.0,83.0,29.0,107.0,41.0
70762,0,43,149.0,53.0,12.0,93.0,40.0
71056,0,51,170.0,65.0,15.0,98.0,40.4
54599,1,41,185.0,89.0,4.0,75.0,38.8
73812,0,65,167.0,66.0,24.0,104.0,40.9
46972,0,27,163.0,63.0,6.0,88.0,39.3
40301,1,32,187.0,87.0,29.0,111.0,40.9
63778,1,28,197.0,94.0,4.0,84.0,38.9
18312,1,43,179.0,83.0,20.0,99.0,40.5
60396,1,41,177.0,79.0,15.0,84.0,39.9
66310,0,73,172.0,61.0,22.0,99.0,40.8
31731,1,21,187.0,90.0,20.0,101.0,40.8
27220,1,48,187.0,88.0,11.0,95.0,40.2
2315,0,44,156.0,57.0,2.0,79.0,38.5
26078,1,46,186.0,91.0,7.0,94.0,39.8
12078,0,41,155.0,58.0,23.0,104.0,40.9
38938,0,27,168.0,62.0,9.0,89.0,39.8
40645,1,40,176.0,71.0,14.0,92.0,40.6
70041,1,35,185.0,88.0,25.0,103.0,40.8
71673,1,21,182.0,85.0,17.0,101.0,40.5
24752,1,57,189.0,89.0,17.0,90.0,40.3
32799,0,20,155.0,55.0,18.0,99.0,40.5
4013,0,65,177.0,73.0,14.0,97.0,39.9
36114,0,41,161.0,61.0,29.0,113.0,41.2
14694,0,22,169.0,65.0,17.0,100.0,40.2
25271,1,49,179.0,87.0,17.0,94.0,40.5
48359,1,21,169.0,70.0,9.0,86.0,39.7
13785,0,37,172.0,70.0,25.0,99.0,40.6
68812,1,27,184.0,84.0,7.0,88.0,39.7
64751,1,38,179.0,83.0,27.0,112.0,40.8
7093,1,54,184.0,85.0,6.0,82.0,39.3
17404,0,47,173.0,67.0,16.0,102.0,40.4
16553,0,42,169.0,64.0,3.0,77.0,39.0
34301,1,33,178.0,81.0,5.0,84.0,39.3
47487,0,36,157.0,59.0,14.0,96.0,40.4
49635,0,31,168.0,60.0,5.0,79.0,38.9
68513,1,38,189.0,95.0,23.0,105.0,41.5
41394,0,64,162.0,67.0,29.0,114.0,41.0
15857,0,58,169.0,72.0,12.0,89.0,39.9
17091,0,60,167.0,65.0,10.0,94.0,39.9
2712,0,46,176.0,71.0,5.0,89.0,38.9
20721,1,29,176.0,79.0,1.0,89.0,37.7
17130,1,46,178.0,79.0,25.0,106.0,40.7
65744,1,48,182.0,82.0,8.0,83.0,39.5
49874,1,37,194.0,101.0,2.0,84.0,38.5
72619,1,24,175.0,75.0,27.0,105.0,40.9
29418,0,79,161.0,65.0,11.0,94.0,39.6
8945,1,48,191.0,95.0,13.0,87.0,40.0
19560,0,42,175.0,66.0,7.0,86.0,39.7
48413,0,38,149.0,57.0,21.0,93.0,40.7
17613,0,30,164.0,64.0,14.0,92.0,40.5
30066,0,34,173.0,64.0,6.0,89.0,39.2
71614,1,53,181.0,77.0,22.0,95.0,40.9
49574,0,23,172.0,71.0,14.0,91.0,40.3
56248,1,43,187.0,96.0,7.0,86.0,39.4
577,1,66,184.0,81.0,7.0,85.0,39.7
29295,0,26,164.0,61.0,22.0,95.0,40.6
36583,1,48,194.0,98.0,28.0,104.0,40.5
26188,0,41,163.0,58.0,25.0,103.0,40.7
61936,0,28,166.0,58.0,19.0,98.0,40.4
39435,0,46,172.0,69.0,17.0,95.0,40.3
69164,1,51,194.0,102.0,6.0,93.0,39.6
37682,1,54,183.0,89.0,14.0,92.0,40.3
13372,1,49,184.0,84.0,25.0,93.0,40.5
7899,1,58,197.0,96.0,8.0,86.0,39.9
3947,0,73,179.0,76.0,26.0,111.0,40.9
69429,1,27,180.0,84.0,25.0,113.0,40.7
13654,1,51,175.0,73.0,1.0,84.0,37.9
27860,0,49,170.0,66.0,10.0,90.0,39.8
20653,1,24,174.0,75.0,23.0,101.0,40.7
7529,1,29,188.0,88.0,5.0,81.0,39.1
20812,0,34,159.0,60.0,21.0,102.0,40.7
51726,0,36,159.0,59.0,15.0,95.0,40.0
40429,1,34,190.0,92.0,18.0,98.0,40.5
1624,0,56,169.0,68.0,14.0,89.0,40.3
44488,0,42,161.0,60.0,16.0,92.0,40.3
27782,1,45,187.0,91.0,17.0,96.0,40.5
71963,1,48,182.0,86.0,19.0,101.0,40.7
55584,1,48,170.0,76.0,7.0,89.0,39.4
66371,1,40,193.0,98.0,4.0,87.0,39.1
70015,1,24,174.0,77.0,6.0,82.0,39.1
43308,0,37,163.0,59.0,12.0,91.0,40.5
28520,0,36,169.0,67.0,14.0,97.0,40.1
69427,0,59,154.0,54.0,5.0,80.0,39.1
36308,1,68,165.0,76.0,26.0,107.0,40.7
9756,0,45,174.0,75.0,30.0,110.0,40.8
8691,1,35,164.0,77.0,18.0,102.0,40.2
50728,0,22,162.0,59.0,13.0,100.0,39.9
65246,0,39,175.0,74.0,12.0,90.0,39.8
41295,1,51,191.0,96.0,2.0,81.0,38.0
68696,1,53,165.0,69.0,15.0,98.0,40.0
57983,0,33,165.0,62.0,12.0,93.0,40.2
60220,1,53,184.0,87.0,29.0,111.0,40.9
16593,1,25,188.0,93.0,11.0,97.0,39.7
72904,1,29,184.0,88.0,25.0,103.0,40.7
59097,0,56,159.0,60.0,10.0,85.0,39.8
56302,0,51,176.0,75.0,11.0,88.0,40.0
29305,1,40,187.0,85.0,6.0,87.0,39.3
69225,1,36,180.0,84.0,12.0,89.0,40.0
66247,0,45,172.0,72.0,23.0,104.0,40.1
66760,0,41,170.0,69.0,5.0,86.0,39.0
63301,1,24,187.0,85.0,25.0,105.0,40.7
34880,0,45,158.0,60.0,15.0,98.0,40.1
16080,0,36,169.0,65.0,5.0,80.0,38.9
28491,0,56,174.0,72.0,27.0,109.0,40.5
20035,0,73,168.0,66.0,29.0,115.0,40.9
4390,1,39,185.0,85.0,3.0,87.0,38.4
71147,1,23,185.0,87.0,28.0,110.0,40.9
51,1,43,181.0,85.0,16.0,98.0,40.2
14887,0,64,160.0,61.0,2.0,79.0,38.3
3479,0,45,152.0,53.0,6.0,86.0,39.2
18539,1,70,176.0,78.0,12.0,92.0,39.9
7458,0,21,167.0,62.0,22.0,102.0,40.6
3672,0,59,164.0,65.0,1.0,87.0,37.8
14227,1,39,188.0,90.0,14.0,92.0,39.9
10438,1,63,180.0,82.0,5.0,97.0,39.1
42747,1,32,181.0,82.0,13.0,91.0,40.4
72263,0,26,171.0,68.0,25.0,109.0,40.7
19999,0,44,162.0,66.0,20.0,92.0,40.1
2003,1,27,194.0,95.0,8.0,94.0,39.5
42290,0,21,166.0,60.0,6.0,83.0,39.5
27431,0,51,158.0,61.0,23.0,99.0,40.7
71987,0,45,163.0,64.0,4.0,79.0,39.1
43010,0,57,162.0,63.0,11.0,94.0,39.8
12072,1,51,191.0,96.0,28.0,114.0,40.8
13213,0,30,191.0,83.0,7.0,78.0,38.9
9136,1,21,166.0,71.0,10.0,91.0,40.0
51400,1,59,189.0,90.0,13.0,87.0,40.1
38922,0,51,178.0,74.0,21.0,97.0,40.7
28038,1,48,174.0,78.0,20.0,103.0,40.9
12264,1,31,190.0,93.0,14.0,96.0,40.5
67431,0,20,161.0,60.0,27.0,109.0,40.7
41303,1,24,182.0,86.0,15.0,98.0,40.0
47086,1,42,178.0,82.0,16.0,92.0,40.4
33924,0,44,166.0,68.0,6.0,82.0,39.5
65462,1,33,190.0,93.0,2.0,81.0,38.3
9895,1,40,174.0,80.0,30.0,98.0,41.3
57370,0,24,165.0,65.0,7.0,92.0,39.4
6192,1,65,196.0,94.0,24.0,104.0,40.8
2248,0,20,167.0,63.0,10.0,89.0,39.9
41508,0,53,156.0,55.0,1.0,82.0,37.7
38330,0,41,165.0,66.0,28.0,107.0,40.8
21258,1,65,184.0,94.0,27.0,97.0,40.7
46258,1,31,201.0,101.0,2.0,82.0,38.5
55361,0,21,161.0,58.0,6.0,84.0,39.1
15852,0,24,158.0,55.0,20.0,100.0,40.2
49183,1,23,178.0,80.0,10.0,93.0,40.0
49849,0,23,161.0,60.0,20.0,102.0,40.6
55197,0,31,152.0,52.0,24.0,105.0,40.7
44644,1,26,201.0,101.0,5.0,94.0,38.9
72754,1,40,184.0,90.0,26.0,106.0,41.3
18538,0,28,165.0,65.0,8.0,83.0,39.5
8287,0,37,169.0,68.0,16.0,97.0,40.5
29604,0,29,166.0,63.0,18.0,107.0,40.1
17341,0,56,151.0,58.0,19.0,97.0,40.6
21151,0,48,159.0,59.0,11.0,90.0,40.0
7670,0,40,172.0,71.0,12.0,94.0,40.9
22452,0,27,163.0,59.0,5.0,86.0,39.2
58147,1,61,178.0,83.0,29.0,110.0,41.0
64579,1,52,182.0,90.0,21.0,100.0,40.5
33762,1,35,196.0,93.0,10.0,90.0,39.8
42750,1,46,183.0,86.0,6.0,91.0,39.4
24690,0,43,180.0,72.0,26.0,111.0,40.6
